Show_Id,Category,Title,Country,Rating,Duration,Genre,Release_Day,Release_Month,Release_Year
s279,Movie,ABCD 2,India,TV-14,146,"Dramas, International Movies, Music & Musicals",1,November,2018
s280,Movie,ABCD: Any Body Can Dance,India,TV-14,136,"Dramas, International Movies",1,November,2018
s281,Movie,Abdo Mota,Egypt,TV-MA,100,"Action & Adventure, Dramas, International Movies",19,April,2019
s282,Movie,Abducted in Plain Sight,United States,TV-14,90,Documentaries,15,January,2019
s283,Movie,"Abdullah, The Final Witness",Pakistan,TV-14,88,"Dramas, International Movies",15,January,2019
s284,Movie,Abhinetri,India,TV-14,131,"Comedies, International Movies, Sci-Fi & Fantasy",1,May,2018
s285,TV Show,Abnormal Summit,South Korea,TV-PG,2,"International TV Shows, Korean TV Shows, Stand-Up Comedy & Talk Shows",4,August,2017
s286,Movie,Abominable Christmas,United States,TV-Y7,44,"Children & Family Movies, Comedies",18,February,2016
s287,Movie,About a Boy,"United Kingdom, United States, France, Germany",PG-13,101,"Comedies, Dramas, International Movies",1,February,2019
s288,Movie,About Time,United Kingdom,R,123,"Comedies, Dramas, International Movies",16,April,2019
s289,TV Show,Abstract: The Art of Design,United States,TV-14,2,Docuseries,25,September,2019
s290,TV Show,Absurd Planet,United States,TV-PG,1,"Docuseries, Science & Nature TV, TV Comedies",22,April,2020
s291,TV Show,Abyss,South Korea,TV-14,1,"Crime TV Shows, International TV Shows, Korean TV Shows",7,May,2019
s292,Movie,Abzurdah,Argentina,TV-MA,90,"Dramas, International Movies",25,August,2016
s293,Movie,Acapulco La vida va,Mexico,TV-MA,89,"Comedies, Dramas, International Movies",3,June,2017
s294,Movie,Accident,Hong Kong,TV-MA,87,"International Movies, Thrillers",1,December,2018
s295,TV Show,Accidentally in Love,China,TV-14,1,"International TV Shows, Romantic TV Shows, TV Comedies",19,October,2018
s296,Movie,Across Grace Alley,United States,TV-PG,24,Dramas,1,December,2016
s297,Movie,Across The Line,Canada,TV-MA,88,"Dramas, Sports Movies",1,April,2019
s298,Movie,Across the Universe,"United States, United Kingdom",PG-13,133,"Dramas, Music & Musicals, Romantic Movies",1,January,2019
s299,Movie,Act of Valor,United States,R,110,Action & Adventure,1,June,2020
s300,Movie,Act of Vengeance,"Turkey, United States",NR,112,"Action & Adventure, International Movies",29,September,2018
s301,Movie,Action Replayy,India,TV-PG,129,"Children & Family Movies, Comedies, International Movies",11,May,2020
s302,Movie,Acts of Vengeance,"Bulgaria, United States",R,87,"Action & Adventure, International Movies",25,January,2018
s303,Movie,Acts of Violence,Canada,R,87,Action & Adventure,1,August,2020
s304,TV Show,Ad Vitam,France,TV-MA,1,"Crime TV Shows, International TV Shows, TV Dramas",1,November,2019
s305,Movie,Adú,Spain,TV-MA,120,"Dramas, International Movies",1,July,2020
s306,Movie,Adam Devine: Best Time of Our Lives,United States,TV-MA,59,Stand-Up Comedy,18,June,2019
s307,TV Show,Adam Ruins Everything,United States,TV-14,1,TV Comedies,30,September,2018
s308,Movie,ADAM SANDLER 100% FRESH,United States,TV-MA,74,Stand-Up Comedy,23,October,2018
s309,Movie,Adam: His Song Continues,United States,TV-MA,96,Dramas,1,October,2011
s310,Movie,Addicted to Life,France,TV-14,91,"Action & Adventure, Documentaries, International Movies",12,June,2020
s311,Movie,Adel Karam: Live from Beirut,United States,TV-MA,59,Stand-Up Comedy,1,March,2018
s312,Movie,Adhugo,India,TV-14,105,"Comedies, International Movies, Thrillers",15,January,2019
s313,Movie,Aditi Mittal: Things They Wouldn't Let Me Say,India,TV-MA,63,Stand-Up Comedy,18,July,2017
s314,Movie,Adore,"Australia, France",R,111,"Dramas, Independent Movies, International Movies",20,November,2019
s315,Movie,Adrift,"Hong Kong, Iceland, United States",PG-13,96,"Action & Adventure, Dramas, Romantic Movies",1,September,2020
s316,Movie,Adrishya,India,TV-14,99,"Horror Movies, Independent Movies, International Movies",31,December,2019
s317,Movie,Advantageous,United States,TV-MA,92,"Dramas, Independent Movies, Sci-Fi & Fantasy",23,June,2015
s318,Movie,Adventures in Public School,"Canada, United States",NR,86,Comedies,15,August,2018
s319,Movie,Aerials,United Arab Emirates,TV-14,90,"International Movies, Sci-Fi & Fantasy",7,May,2020
s320,TV Show,Afflicted,United States,TV-MA,1,"Docuseries, Reality TV, Science & Nature TV",10,August,2018
s321,Movie,Afonso Padilha: Classless,Brazil,TV-MA,63,Stand-Up Comedy,3,September,2020
s322,TV Show,Africa,United Kingdom,TV-PG,1,"British TV Shows, Docuseries, International TV Shows",28,April,2016
s323,TV Show,Afronta! Facing It!,Brazil,TV-PG,1,"Docuseries, International TV Shows",31,October,2020
s324,Movie,After,United States,PG-13,106,"Dramas, Romantic Movies",9,October,2019
s325,TV Show,After Life,United Kingdom,TV-MA,2,"British TV Shows, International TV Shows, TV Comedies",24,April,2020
s326,Movie,After Maria,United States,TV-PG,38,Documentaries,24,May,2019
s327,Movie,After Porn Ends,United States,NR,93,Documentaries,27,May,2019
s328,Movie,After Porn Ends 3,United States,TV-MA,87,Documentaries,30,December,2018
s329,Movie,After the Raid,"United States, Mexico",TV-PG,25,"Documentaries, International Movies",19,December,2019
s330,Movie,After We Collided,United States,R,105,"Dramas, Romantic Movies",22,December,2020
s331,Movie,Aftermath,"United Kingdom, United States",R,94,Dramas,15,March,2020
s332,Movie,Afterschool,United States,TV-MA,107,"Dramas, Independent Movies",13,August,2020
s333,Movie,Aftershock,"United States, Chile",R,89,"Action & Adventure, Horror Movies",7,March,2018
s334,TV Show,Against the Tide,Singapore,TV-14,1,"Crime TV Shows, International TV Shows, TV Dramas",1,July,2017
s335,Movie,Agatha and the Truth of Murder,United Kingdom,TV-MA,92,Dramas,31,January,2019
s336,TV Show,Age Gap Love,United Kingdom,TV-MA,1,"British TV Shows, Reality TV, Romantic TV Shows",12,July,2019
s337,TV Show,Age of Glory,Unknown,TV-MA,2,"International TV Shows, Romantic TV Shows, TV Dramas",14,August,2017
s338,TV Show,Age of Rebellion,Taiwan,TV-MA,1,"Crime TV Shows, International TV Shows, TV Dramas",1,September,2018
s339,TV Show,Age of Tanks,"Germany, France, Russia",TV-PG,1,"Docuseries, International TV Shows, Science & Nature TV",10,November,2018
s340,TV Show,Agent,"Mauritius, South Africa",TV-MA,1,"International TV Shows, TV Dramas",20,December,2019
s341,TV Show,Agent Raghav,India,TV-14,1,"Crime TV Shows, International TV Shows, TV Action & Adventure",15,April,2017
s342,TV Show,Aggretsuko,Japan,TV-14,3,"Anime Series, International TV Shows",27,August,2020
s343,Movie,Aggretsuko: We Wish You a Metal Christmas,Japan,TV-PG,22,Movies,20,December,2018
s344,Movie,Agneepath,India,TV-14,174,"Dramas, International Movies",1,April,2020
s345,Movie,Agustín Aristarán: Soy Rada,Argentina,TV-MA,60,Stand-Up Comedy,16,February,2018
s346,Movie,Agyaat,India,TV-14,97,"Horror Movies, International Movies",1,October,2018
s347,Movie,Ahista Ahista,India,TV-14,122,"Dramas, International Movies, Romantic Movies",31,December,2019
s348,Movie,Ai Weiwei: Never Sorry,United States,R,91,Documentaries,1,March,2018
s349,TV Show,Ainori Love Wagon: African Journey,Japan,TV-14,1,"International TV Shows, Reality TV, Romantic TV Shows",30,January,2020
s350,TV Show,Ainori Love Wagon: Asian Journey,Japan,TV-MA,2,"International TV Shows, Reality TV, Romantic TV Shows",28,March,2019
s351,TV Show,Ainsley Eats the Streets,United Kingdom,TV-PG,1,"British TV Shows, Docuseries, International TV Shows",12,July,2019
s352,Movie,Ainu Mosir,"United States, Japan",TV-PG,84,"Dramas, International Movies",17,November,2020
s353,Movie,Airplane Mode,United States,TV-PG,97,"Comedies, International Movies, Romantic Movies",23,January,2020
s354,Movie,Aisa Yeh Jahaan,India,TV-14,127,"Dramas, Independent Movies, International Movies",15,October,2017
s355,Movie,Aitraaz,India,TV-14,153,"International Movies, Music & Musicals, Romantic Movies",1,March,2018
s356,Movie,Aiyaary,India,TV-MA,158,"Action & Adventure, Dramas, International Movies",15,May,2018
s357,Movie,Aiyyaa,India,TV-14,151,"Comedies, International Movies, Music & Musicals",5,July,2020
s358,TV Show,AJ and the Queen,United States,TV-14,1,"TV Comedies, TV Dramas",10,January,2020
s359,Movie,Ajab Prem Ki Ghazab Kahani,India,TV-14,150,"Comedies, International Movies, Music & Musicals",25,October,2020
s360,TV Show,Ajaibnya Cinta,Unknown,TV-PG,1,"International TV Shows, TV Dramas",13,October,2017
s361,TV Show,AJIN: Demi-Human,Japan,TV-MA,2,"Anime Series, International TV Shows",27,December,2016
s362,Movie,Ajji,India,TV-MA,105,"Dramas, International Movies",1,May,2018
s363,Movie,AK vs AK,India,TV-MA,109,"Comedies, Dramas, International Movies",25,December,2020
s364,TV Show,Akame ga Kill!,Japan,TV-14,1,"Anime Series, Crime TV Shows, International TV Shows",1,March,2020
s365,TV Show,Akbar Birbal,India,TV-G,1,"Kids' TV, TV Comedies, TV Dramas",31,March,2020
s366,TV Show,Akulah Balqis,Unknown,TV-14,1,"International TV Shows, TV Dramas",3,November,2017
s367,Movie,Al acecho,Unknown,TV-MA,81,"International Movies, Thrillers",12,January,2021
s368,TV Show,Al Hayba,Lebanon,TV-14,1,"Crime TV Shows, International TV Shows, TV Dramas",15,September,2018
s369,Movie,Ala Vaikunthapurramuloo,India,TV-14,162,"Action & Adventure, Comedies, Dramas",27,February,2020
s370,Movie,Alakada Reloaded,Unknown,TV-MA,104,"Comedies, International Movies",6,March,2020
s371,Movie,Alan Saldaña: Mi vida de pobre,Mexico,TV-MA,54,Stand-Up Comedy,4,August,2017
s372,Movie,Alarmoty in the Land of Fire,Egypt,TV-MA,94,"Comedies, International Movies",5,August,2019
s373,Movie,Alaska Is a Drag,United States,TV-MA,83,"Dramas, LGBTQ Movies",31,December,2020
s374,Movie,Albert Pinto Ko Gussa Kyun Aata Hai?,India,TV-MA,85,"Dramas, Independent Movies, International Movies",31,December,2019
s375,Movie,Albion: The Enchanted Stallion,"United States, Bulgaria",TV-PG,106,Children & Family Movies,1,July,2017
s376,Movie,Alejandro Riaño: Especial de stand up,Colombia,TV-MA,60,Stand-Up Comedy,10,January,2018
s377,Movie,Alejandro Sanz: What I Was Is What I Am,Spain,TV-MA,102,"Documentaries, International Movies, Music & Musicals",18,August,2018
s378,Movie,Alelí,"Uruguay, Argentina",TV-MA,88,"Comedies, Dramas, International Movies",16,April,2020
s379,Movie,Alex Fernández: The Best Comedian in the World,Mexico,TV-MA,51,Stand-Up Comedy,23,January,2020
s380,Movie,Alex Strangelove,United States,TV-MA,100,"Comedies, Dramas, Independent Movies",8,June,2018
s381,TV Show,Alexa & Katie,United States,TV-G,4,"Kids' TV, TV Comedies",13,June,2020
s382,Movie,Alexandria ... Why?,"Egypt, Algeria",TV-MA,131,"Classic Movies, Dramas, International Movies",18,June,2020
s383,Movie,Alexandria: Again and Forever,"France, Egypt",TV-MA,109,"Classic Movies, Dramas, International Movies",18,June,2020
s384,Movie,Alexis Viera: A Story of Surviving,Uruguay,TV-MA,69,"Documentaries, International Movies, Sports Movies",20,March,2019
s385,Movie,Ali & Alia,United Arab Emirates,TV-14,106,"Dramas, International Movies, Romantic Movies",12,May,2020
s386,Movie,Ali Baba ve 7 Cüceler,Turkey,TV-MA,115,"Action & Adventure, Comedies, International Movies",1,July,2020
s387,Movie,Ali Wong: Baby Cobra,United States,TV-MA,60,Stand-Up Comedy,6,May,2016
s388,Movie,Ali Wong: Hard Knock Wife,United States,TV-MA,64,Stand-Up Comedy,13,May,2018
s389,Movie,Ali's Wedding,Australia,TV-MA,110,"Comedies, Independent Movies, International Movies",8,June,2018
s390,TV Show,Alias Grace,Canada,TV-MA,1,"Crime TV Shows, International TV Shows, TV Dramas",3,November,2017
s391,Movie,"Alias JJ, la celebridad del mal",Unknown,TV-MA,54,"Documentaries, International Movies",1,September,2017
s392,Movie,Alibaba Aur 40 Chor,"Soviet Union, India",TV-14,147,"Action & Adventure, International Movies, Sci-Fi & Fantasy",15,January,2018
s393,Movie,Alice Doesn't Live Here Anymore,United States,PG,112,"Classic Movies, Comedies, Dramas",1,July,2019
s394,TV Show,Alice in Borderland,Japan,TV-MA,1,"International TV Shows, TV Action & Adventure, TV Mysteries",10,December,2020
s395,Movie,Alice Junior,Brazil,TV-MA,87,"Comedies, International Movies, LGBTQ Movies",23,October,2020
s396,Movie,Alien Contact: Outer Space,United States,TV-PG,63,Documentaries,9,January,2018
s397,TV Show,Alien TV,Unknown,TV-Y7,1,"Kids' TV, TV Comedies",21,August,2020
s398,Movie,Alien Warfare,United States,TV-MA,88,"Action & Adventure, Sci-Fi & Fantasy",5,April,2019
s399,TV Show,Alien Worlds,United Kingdom,TV-PG,1,"British TV Shows, Docuseries, International TV Shows",2,December,2020
s400,Movie,Alien Xmas,United States,TV-Y,42,Children & Family Movies,20,November,2020
s401,Movie,Aliens Ate My Homework,United States,PG,90,"Children & Family Movies, Comedies, Sci-Fi & Fantasy",6,March,2018
s402,Movie,Alive and Kicking,"Sweden, United States",TV-14,89,Documentaries,10,August,2017
s403,Movie,All About Love,South Africa,TV-MA,79,"Dramas, International Movies, Romantic Movies",6,March,2020
s404,Movie,All About Nina,United States,R,101,"Comedies, Dramas, Independent Movies",18,March,2019
s405,TV Show,All About the Washingtons,United States,TV-PG,1,TV Comedies,10,August,2018
s406,TV Show,All American,United States,TV-14,2,"TV Dramas, Teen TV Shows",17,March,2020
s407,Movie,All Because of You,Malaysia,TV-PG,102,"Action & Adventure, Comedies, International Movies",1,October,2020
s408,Movie,All Day and a Night,United States,R,122,"Dramas, Independent Movies",1,May,2020
s409,Movie,All Dogs Go to Heaven,"Ireland, United Kingdom, United States",G,85,Children & Family Movies,1,June,2020
s410,TV Show,All For Love,Colombia,TV-MA,1,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",26,June,2020
s411,Movie,All Good Ones Get Away,"Spain, Italy",TV-MA,83,"International Movies, Thrillers",30,July,2019
s412,TV Show,All Hail King Julien,United States,TV-Y7,5,"Kids' TV, TV Comedies",1,December,2017
s413,TV Show,All Hail King Julien: Exiled,Unknown,TV-Y7,1,"Kids' TV, TV Action & Adventure, TV Comedies",12,May,2017
s414,Movie,All Hallows' Eve,United States,TV-G,92,"Children & Family Movies, Independent Movies",1,August,2017
s415,Movie,All In My Family,United States,TV-14,40,"Documentaries, LGBTQ Movies",3,May,2019
s416,Movie,All Light Will End,United States,TV-MA,84,"Horror Movies, Thrillers",2,February,2019
s417,Movie,All of You,Philippines,TV-MA,104,"Comedies, Dramas, International Movies",11,January,2019
s418,Movie,All the Boys Love Mandy Lane,United States,R,91,Horror Movies,3,July,2018
s419,Movie,All The Bright Places,United States,TV-MA,109,"Dramas, Romantic Movies",28,February,2020
s420,Movie,All the Devil's Men,United Kingdom,R,100,Action & Adventure,15,May,2019
s421,Movie,All the Freckles in the World,Mexico,TV-14,90,"Comedies, International Movies, Romantic Movies",3,January,2020
s422,Movie,All The Reasons To Forget,Brazil,TV-MA,90,"Comedies, Dramas, International Movies",19,April,2018
s423,Movie,All Together Now,United States,PG,94,Dramas,29,August,2020
s424,Movie,"All's Well, End's Well (2009)",Hong Kong,TV-14,99,"Comedies, International Movies, Romantic Movies",9,November,2018
s425,Movie,Alles ist gut,Germany,TV-MA,90,"Dramas, International Movies",6,June,2019
s426,Movie,AllI Wish,United States,R,95,"Dramas, Romantic Movies",18,March,2020
s427,TV Show,Almost Happy,Argentina,TV-MA,1,"International TV Shows, Spanish-Language TV Shows, TV Comedies",2,May,2020
s428,Movie,Almost Love,United States,TV-MA,92,"Comedies, Dramas, Independent Movies",2,August,2020
s429,TV Show,Alone,Unknown,TV-14,1,Reality TV,2,June,2020
s430,Movie,Alone in Berlin,"United Kingdom, France, Germany",R,103,Dramas,15,February,2019
s431,Movie,Alone/Together,Philippines,TV-14,103,"Dramas, International Movies, Romantic Movies",5,November,2020
s432,Movie,Along Came a Spider,"United States, Germany, Canada",R,103,Thrillers,1,October,2019
s433,Movie,Alpha and Omega 2: A Howl-iday Adventure,United States,TV-G,45,Children & Family Movies,1,October,2019
s434,Movie,Alpha and Omega: The Legend of the Saw Tooth Cave,"United States, India",TV-Y7,45,Children & Family Movies,1,January,2020
s435,TV Show,Alphablocks,United Kingdom,TV-Y,5,Kids' TV,25,May,2020
s436,Movie,AlphaGo,United States,TV-G,90,Documentaries,1,January,2018
s437,Movie,Alt-Right: Age of Rage,Unknown,TV-MA,106,Documentaries,28,January,2019
s438,TV Show,Altered Carbon,United States,TV-MA,2,"Crime TV Shows, TV Action & Adventure, TV Dramas",27,February,2020
s439,Movie,Altered Carbon: Resleeved,"Japan, United States",TV-MA,75,"Action & Adventure, Anime Features, International Movies",19,March,2020
s440,Movie,Always a Bridesmaid,United States,TV-14,98,"Comedies, Romantic Movies",3,March,2020
s441,TV Show,Always a Witch,Colombia,TV-14,2,"International TV Shows, Spanish-Language TV Shows, TV Comedies",28,February,2020
s442,Movie,Always Be My Maybe,Philippines,TV-14,112,"International Movies, Romantic Movies",1,September,2020
s443,Movie,Amanda Knox,"Denmark, United States",TV-MA,92,Documentaries,30,September,2016
s444,Movie,Amandla! A Revolution in Four Part Harmony,"South Africa, United States",PG-13,103,"Documentaries, International Movies, Music & Musicals",28,September,2020
